GameID,PlayerKey,PlayerGame,Position,GameDist,CumulativeDist,StadiumType,FieldType,Weather,InjurySeverity
34259-4,34259,4,OL,107.21,539.15,Unknown,Synthetic,Cloudy,0
34259-5,34259,5,OL,680.02,1219.17,Indoor,Natural,Clear,0
34259-6,34259,6,OL,1283.91,2503.08,Unknown,Synthetic,PartlyCloudy,0
34259-7,34259,7,OL,596.85,3099.93,Indoor,Synthetic,Unknown,0
34259-8,34259,8,OL,1463.37,4563.3,Unknown,Synthetic,PartlyCloudy,0
34259-9,34259,9,OL,1463.56,6026.860000000001,Unknown,Synthetic,PartlyCloudy,0
34347-1,34347,1,WR,820.4,820.4,Outdoor,Natural,Clear,0
34347-10,34347,10,WR,1406.97,10893.54,Outdoor,Synthetic,Cloudy,0
34347-11,34347,11,WR,1167.87,12061.41,Outdoor,Natural,Rain,0
34347-12,34347,12,WR,1144.56,13205.97,Indoor,Synthetic,Indoor,0
34347-13,34347,13,WR,1451.72,14657.69,Outdoor,Synthetic,Clear,0
34347-14,34347,14,WR,1602.7,16260.39,Outdoor,Synthetic,PartlyCloudy,0
34347-15,34347,15,WR,1276.57,17536.96,Outdoor,Synthetic,Cloudy,0
34347-16,34347,16,WR,1751.7,19288.66,Outdoor,Natural,Clear,0
34347-17,34347,17,WR,1377.14,20665.8,Outdoor,Synthetic,PartlyCloudy,0
34347-18,34347,18,WR,1581.04,22246.84,Outdoor,Synthetic,Clear,0
34347-19,34347,19,WR,1404.85,23651.69,Outdoor,Natural,Clear,0
34347-2,34347,2,WR,1103.67,1924.07,Outdoor,Synthetic,Cloudy,0
34347-20,34347,20,WR,1250.94,24902.63,Outdoor,Synthetic,PartlyCloudy,0
34347-21,34347,21,WR,1209.34,26111.97,Outdoor,Synthetic,Cloudy,0
34347-22,34347,22,WR,1133.79,27245.76,Outdoor,Natural,PartlyCloudy,0
34347-23,34347,23,WR,840.07,28085.83,Outdoor,Natural,Cloudy,0
34347-24,34347,24,WR,1384.78,29470.61,Outdoor,Synthetic,Clear,0
34347-25,34347,25,WR,1230.03,30700.64,Outdoor,Synthetic,Clear,0
34347-3,34347,3,WR,979.87,2903.94,Outdoor,Synthetic,Cloudy,0
34347-4,34347,4,WR,1521.53,4425.47,Outdoor,Synthetic,Rain,0
34347-5,34347,5,WR,658.41,5083.88,Outdoor,Natural,PartlyCloudy,2
34347-6,34347,6,WR,1161.01,6244.89,Outdoor,Natural,Clear,0
34347-7,34347,7,WR,1129.8,7374.69,Outdoor,Natural,PartlyCloudy,0
34347-8,34347,8,WR,1057.94,8432.630000000001,Outdoor,Synthetic,Cloudy,0
34347-9,34347,9,WR,1053.94,9486.57,Outdoor,Synthetic,Cloudy,0
35570-1,35570,1,OL,18.86,18.86,Outdoor,Synthetic,Cloudy,0
35570-10,35570,10,OL,1325.01,9276.43,Outdoor,Synthetic,PartlyCloudy,0
35570-11,35570,11,OL,1602.37,10878.8,Outdoor,Synthetic,Cloudy,0
35570-12,35570,12,OL,1274.69,12153.49,Outdoor,Synthetic,PartlyCloudy,0
35570-13,35570,13,OL,1166.3,13319.79,Indoor,Synthetic,Indoor,0
35570-14,35570,14,OL,849.09,14168.88,Indoor,Natural,Indoor,0
35570-15,35570,15,OL,948.2,15117.08,Outdoor,Natural,Clear,2
35570-16,35570,16,OL,1211.4,16328.48,Indoor,Synthetic,Indoor,0
35570-17,35570,17,OL,2181.68,18510.16,Indoor,Natural,Clear,0
35570-18,35570,18,OL,1477.69,19987.85,Indoor,Natural,Indoor,0
35570-19,35570,19,OL,1564.72,21552.57,Outdoor,Natural,Clear,0
35570-2,35570,2,OL,696.09,714.95,Outdoor,Natural,Clear,0
35570-20,35570,20,OL,1297.84,22850.41,Indoor,Natural,Clear,0
35570-21,35570,21,OL,1110.97,23961.38,Unknown,Natural,PartlyCloudy,0
35570-22,35570,22,OL,66.71000000000001,24028.09,Unknown,Natural,Unknown,0
35570-23,35570,23,OL,11.85,24039.94,Outdoor,Natural,Cloudy,0
35570-24,35570,24,OL,552.37,24592.31,Outdoor,Natural,PartlyCloudy,0
35570-3,35570,3,OL,1162.78,1877.73,Outdoor,Natural,Clear,0
35570-4,35570,4,OL,1176.18,3053.91,Outdoor,Synthetic,Rain,0
35570-5,35570,5,OL,720.27,3774.18,Outdoor,Natural,Clear,0
35570-6,35570,6,OL,583.83,4358.01,Outdoor,Synthetic,Cloudy,0
35570-7,35570,7,OL,757.14,5115.15,Outdoor,Natural,Rain,0
35570-8,35570,8,OL,1730.69,6845.84,Outdoor,Natural,Cloudy,0
35570-9,35570,9,OL,1105.58,7951.42,Outdoor,Natural,PartlyCloudy,0
35577-1,35577,1,LB,1904.07,1904.07,Outdoor,Natural,Clear,0
35577-10,35577,10,LB,1560.24,17560.44,Outdoor,Natural,Cloudy,0
35577-11,35577,11,LB,1515.0,19075.44,Outdoor,Synthetic,Clear,0
35577-12,35577,12,LB,2107.97,21183.41,Outdoor,Natural,Clear,0
35577-13,35577,13,LB,2098.46,23281.87,Indoor,Natural,Unknown,0
35577-14,35577,14,LB,1974.8,25256.67,Outdoor,Natural,Clear,0
35577-15,35577,15,LB,1928.08,27184.75,Outdoor,Natural,Cloudy,0
35577-16,35577,16,LB,1296.4,28481.15,Outdoor,Natural,Clear,0
35577-17,35577,17,LB,1277.57,29758.72,Outdoor,Natural,Rain,0
35577-18,35577,18,LB,1862.43,31621.15,Outdoor,Natural,Cloudy,0
35577-19,35577,19,LB,1267.57,32888.72,Outdoor,Natural,Unknown,0
35577-2,35577,2,LB,1206.15,3110.2200000000003,Outdoor,Natural,PartlyCloudy,0
35577-20,35577,20,LB,1803.46,34692.18,Outdoor,Natural,Clear,0
35577-21,35577,21,LB,1340.7,36032.88,Outdoor,Synthetic,Cloudy,0
35577-22,35577,22,LB,1578.08,37610.96,Outdoor,Natural,Rain,0
35577-23,35577,23,LB,1150.9,38761.86,Outdoor,Natural,Clear,0
35577-24,35577,24,LB,1521.75,40283.61,Indoor,Synthetic,Clear,0
35577-25,35577,25,LB,1269.89,41553.5,Outdoor,Natural,Clear,0
35577-26,35577,26,LB,1216.87,42770.37,Indoor,Synthetic,Cloudy,0
35577-27,35577,27,LB,1340.52,44110.89,Unknown,Synthetic,Clear,0
35577-28,35577,28,LB,1762.54,45873.43,Outdoor,Natural,Clear,0
35577-29,35577,29,LB,1632.58,47506.01,Outdoor,Natural,Clear,0
35577-3,35577,3,LB,2117.11,5227.33,Outdoor,Natural,Clear,0
35577-4,35577,4,LB,1658.08,6885.41,Unknown,Synthetic,Clear,0
35577-5,35577,5,LB,1403.44,8288.85,Outdoor,Natural,PartlyCloudy,0
35577-6,35577,6,LB,1968.81,10257.66,Outdoor,Natural,Clear,0
35577-7,35577,7,LB,1833.63,12091.29,Outdoor,Natural,Clear,0
35577-8,35577,8,LB,2089.57,14180.86,Outdoor,Natural,Cloudy,0
35577-9,35577,9,LB,1819.34,16000.2,Outdoor,Natural,Cloudy,0
35611-1,35611,1,S,1666.65,1666.65,Outdoor,Natural,Clear,0
35611-10,35611,10,S,3005.99,20988.76,Outdoor,Natural,Cloudy,0
35611-11,35611,11,S,2452.85,23441.61,Outdoor,Natural,PartlyCloudy,0
35611-12,35611,12,S,2652.49,26094.1,Unknown,Synthetic,PartlyCloudy,0
35611-13,35611,13,S,2779.62,28873.72,Outdoor,Natural,Snow,0
35611-14,35611,14,S,2266.43,31140.15,Outdoor,Synthetic,Cloudy,0
35611-15,35611,15,S,2397.51,33537.66,Indoor,Synthetic,Clear,0
35611-16,35611,16,S,1527.97,35065.63,Outdoor,Natural,Clear,0
35611-17,35611,17,S,1161.36,36226.99,Indoor,Synthetic,Cloudy,0
35611-18,35611,18,S,943.39,37170.38,Indoor,Synthetic,Cloudy,0
35611-19,35611,19,S,723.98,37894.36,Unknown,Natural,Cloudy,0
35611-2,35611,2,S,2461.46,4128.110000000001,Outdoor,Natural,Clear,0
35611-20,35611,20,S,1291.35,39185.71,Indoor,Synthetic,Cloudy,0
35611-21,35611,21,S,976.11,40161.82,Outdoor,Natural,Clear,0
35611-3,35611,3,S,2099.04,6227.15,Outdoor,Natural,Clear,0
35611-4,35611,4,S,1650.51,7877.66,Outdoor,Natural,Cloudy,0
35611-5,35611,5,S,2646.13,10523.79,Outdoor,Natural,Clear,0
35611-6,35611,6,S,2002.33,12526.12,Outdoor,Natural,Clear,0
35611-7,35611,7,S,1447.81,13973.93,Indoor,Synthetic,Indoor,2
35611-8,35611,8,S,1562.64,15536.57,Indoor,Synthetic,Cloudy,0
35611-9,35611,9,S,2446.2,17982.77,Outdoor,Natural,Clear,0
35617-1,35617,1,RB,2054.35,2054.35,Outdoor,Synthetic,PartlyCloudy,0
35617-10,35617,10,RB,1776.46,15602.62,Unknown,Natural,PartlyCloudy,0
35617-11,35617,11,RB,1453.62,17056.24,Outdoor,Natural,PartlyCloudy,0
35617-12,35617,12,RB,1420.51,18476.75,Outdoor,Synthetic,Cloudy,0
35617-13,35617,13,RB,1441.9,19918.65,Outdoor,Synthetic,Snow,0
35617-14,35617,14,RB,1373.09,21291.74,Outdoor,Synthetic,Cloudy,0
35617-15,35617,15,RB,1915.16,23206.9,Outdoor,Synthetic,Cloudy,0
35617-16,35617,16,RB,898.7,24105.6,Outdoor,Natural,Clear,0
35617-17,35617,17,RB,1380.42,25486.02,Outdoor,Natural,Rain,0
35617-18,35617,18,RB,964.68,26450.7,Outdoor,Synthetic,Clear,0
35617-19,35617,19,RB,1190.41,27641.11,Outdoor,Natural,Cloudy,0
35617-2,35617,2,RB,1092.7,3147.05,Outdoor,Natural,Clear,0
35617-20,35617,20,RB,1573.94,29215.05,Outdoor,Synthetic,Cloudy,0
35617-21,35617,21,RB,1938.39,31153.44,Unknown,Synthetic,PartlyCloudy,0
35617-22,35617,22,RB,67.83,31221.27,Indoor,Synthetic,Clear,0
35617-23,35617,23,RB,1587.66,32808.93,Outdoor,Synthetic,PartlyCloudy,0
35617-24,35617,24,RB,1034.53,33843.46,Outdoor,Synthetic,Clear,0
35617-25,35617,25,RB,1511.33,35354.79,Outdoor,Synthetic,Clear,0
35617-26,35617,26,RB,1146.86,36501.65,Outdoor,Synthetic,Cloudy,0
35617-27,35617,27,RB,1938.82,38440.47,Outdoor,Natural,PartlyCloudy,0
35617-28,35617,28,RB,368.31,38808.78,Outdoor,Synthetic,Clear,0
35617-29,35617,29,RB,1280.89,40089.67,Outdoor,Synthetic,Clear,0
35617-3,35617,3,RB,1232.91,4379.96,Outdoor,Synthetic,Clear,0
35617-30,35617,30,RB,920.24,41009.91,Outdoor,Synthetic,Cloudy,0
35617-4,35617,4,RB,1124.57,5504.53,Indoor,Synthetic,Unknown,0
35617-5,35617,5,RB,2025.39,7529.92,Outdoor,Synthetic,Rain,0
35617-6,35617,6,RB,1970.41,9500.33,Outdoor,Synthetic,Clear,0
35617-7,35617,7,RB,1498.9,10999.23,Outdoor,Synthetic,Rain,0
35617-8,35617,8,RB,1751.06,12750.29,Outdoor,Synthetic,Clear,0
35617-9,35617,9,RB,1075.87,13826.16,Outdoor,Synthetic,Cloudy,0
35624-1,35624,1,OL,1082.91,1082.91,Outdoor,Natural,Clear,0
35648-1,35648,1,WR,2305.1,2305.1,Outdoor,Synthetic,Clear,0
35648-10,35648,10,WR,2359.26,21749.76,Outdoor,Natural,Clear,0
35648-11,35648,11,WR,2156.26,23906.02,Outdoor,Natural,PartlyCloudy,0
35648-12,35648,12,WR,2031.92,25937.94,Outdoor,Natural,Cloudy,1
35648-13,35648,13,WR,2014.25,27952.19,Outdoor,Natural,Cloudy,0
35648-14,35648,14,WR,2912.51,30864.7,Outdoor,Natural,Cloudy,0
35648-15,35648,15,WR,3390.32,34255.02,Outdoor,Natural,Cloudy,0
35648-16,35648,16,WR,3456.94,37711.96,Outdoor,Natural,Cloudy,0
35648-17,35648,17,WR,440.34,38152.3,Outdoor,Natural,Cloudy,0
35648-2,35648,2,WR,2478.1,4783.2,Outdoor,Natural,PartlyCloudy,0
35648-3,35648,3,WR,2406.68,7189.879999999999,Outdoor,Natural,Unknown,0
35648-4,35648,4,WR,2270.34,9460.22,Outdoor,Natural,Clear,0
35648-5,35648,5,WR,1523.57,10983.79,Outdoor,Natural,Clear,0
35648-6,35648,6,WR,3626.18,14609.97,Outdoor,Natural,PartlyCloudy,0
35648-7,35648,7,WR,234.04,14844.01,Indoor,Synthetic,Indoor,0
35648-8,35648,8,WR,2815.45,17659.46,Outdoor,Natural,Cloudy,0
35648-9,35648,9,WR,1731.04,19390.5,Outdoor,Natural,Clear,0
36554-1,36554,1,DL,1365.63,1365.63,Outdoor,Natural,Clear,0
36554-10,36554,10,DL,1379.97,14230.18,Outdoor,Natural,Clear,0
36554-11,36554,11,DL,1573.63,15803.81,Outdoor,Synthetic,PartlyCloudy,0
36554-12,36554,12,DL,1406.88,17210.690000000002,Outdoor,Natural,Cloudy,0
36554-13,36554,13,DL,1725.15,18935.84,Outdoor,Natural,Clear,0
36554-14,36554,14,DL,1562.48,20498.32,Outdoor,Synthetic,Cloudy,0
36554-15,36554,15,DL,1577.48,22075.8,Outdoor,Natural,Cloudy,0
36554-16,36554,16,DL,1308.04,23383.84,Outdoor,Natural,Clear,0
36554-17,36554,17,DL,1546.27,24930.11,Outdoor,Natural,Clear,0
36554-18,36554,18,DL,771.79,25701.9,Outdoor,Natural,Clear,0
36554-19,36554,19,DL,1400.67,27102.57,Outdoor,Natural,Clear,0
36554-2,36554,2,DL,1423.28,2788.91,Unknown,Natural,Cloudy,0
36554-20,36554,20,DL,2116.26,29218.83,Outdoor,Natural,Clear,0
36554-21,36554,21,DL,1472.8,30691.63,Outdoor,Synthetic,Rain,0
36554-22,36554,22,DL,1544.58,32236.21,Outdoor,Natural,PartlyCloudy,0
36554-23,36554,23,DL,1344.6,33580.81,Outdoor,Natural,Clear,0
36554-24,36554,24,DL,1328.09,34908.9,Outdoor,Natural,Cloudy,0
36554-25,36554,25,DL,1529.3,36438.2,Indoor,Synthetic,Cloudy,0
36554-26,36554,26,DL,1723.59,38161.79,Outdoor,Natural,Clear,0
36554-27,36554,27,DL,2304.84,40466.630000000005,Outdoor,Natural,Cloudy,0
36554-28,36554,28,DL,1483.77,41950.4,Indoor,Synthetic,Indoor,0
36554-29,36554,29,DL,1479.38,43429.78,Outdoor,Natural,Cloudy,0
36554-3,36554,3,DL,1475.16,4264.07,Outdoor,Synthetic,Clear,0
36554-30,36554,30,DL,1842.75,45272.53,Outdoor,Natural,Cloudy,0
36554-31,36554,31,DL,1064.1,46336.630000000005,Indoor,Natural,Clear,0
36554-32,36554,32,DL,1450.7,47787.33,Outdoor,Natural,Clear,0
36554-4,36554,4,DL,1490.95,5755.02,Outdoor,Natural,Unknown,0
36554-5,36554,5,DL,1274.32,7029.34,Outdoor,Natural,PartlyCloudy,0
36554-6,36554,6,DL,1086.54,8115.88,Indoor,Synthetic,Indoor,0
36554-7,36554,7,DL,1634.26,9750.14,Outdoor,Natural,PartlyCloudy,0
36554-8,36554,8,DL,1731.35,11481.49,Outdoor,Natural,PartlyCloudy,0
36554-9,36554,9,DL,1368.72,12850.21,Outdoor,Natural,Unknown,0
36555-1,36555,1,DL,1668.06,1668.06,Outdoor,Natural,Clear,0
36555-10,36555,10,DL,1759.33,17560.64,Outdoor,Natural,Cloudy,0
36555-11,36555,11,DL,1663.58,19224.22,Indoor,Synthetic,Unknown,0
36555-12,36555,12,DL,1831.99,21056.21,Outdoor,Natural,Cloudy,0
36555-13,36555,13,DL,436.55,21492.76,Outdoor,Natural,Clear,0
36555-14,36555,14,DL,1221.3,22714.06,Outdoor,Natural,Cloudy,0
36555-15,36555,15,DL,1679.66,24393.72,Outdoor,Natural,Clear,0
36555-16,36555,16,DL,1780.48,26174.2,Indoor,Synthetic,PartlyCloudy,0
36555-17,36555,17,DL,2143.99,28318.19,Outdoor,Natural,Cloudy,0
36555-18,36555,18,DL,1790.28,30108.47,Outdoor,Natural,Cloudy,0
36555-19,36555,19,DL,1345.88,31454.35,Outdoor,Natural,Cloudy,0
36555-2,36555,2,DL,1282.5,2950.56,Outdoor,Natural,Clear,0
36555-20,36555,20,DL,981.8,32436.15,Outdoor,Synthetic,Clear,0
36555-21,36555,21,DL,1133.35,33569.5,Outdoor,Natural,Clear,0
36555-22,36555,22,DL,1329.34,34898.84,Outdoor,Natural,Clear,0
36555-23,36555,23,DL,1375.23,36274.07,Unknown,Synthetic,Cloudy,0
36555-24,36555,24,DL,1551.51,37825.58,Outdoor,Natural,Cloudy,0
36555-25,36555,25,DL,1856.17,39681.75,Outdoor,Natural,Cloudy,0
36555-26,36555,26,DL,1490.5,41172.25,Outdoor,Natural,Cloudy,0
36555-27,36555,27,DL,1559.67,42731.92,Outdoor,Natural,Rain,0
36555-28,36555,28,DL,1370.42,44102.34,Indoor,Synthetic,Unknown,0
36555-29,36555,29,DL,1906.62,46008.96,Outdoor,Natural,Cloudy,0
36555-3,36555,3,DL,1931.81,4882.37,Indoor,Synthetic,Indoor,0
36555-4,36555,4,DL,1801.08,6683.45,Outdoor,Natural,Cloudy,0
36555-5,36555,5,DL,1880.95,8564.4,Outdoor,Natural,Clear,0
36555-6,36555,6,DL,2000.56,10564.96,Indoor,Natural,Unknown,0
36555-7,36555,7,DL,1947.45,12512.41,Outdoor,Synthetic,Clear,0
36555-8,36555,8,DL,1740.1,14252.51,Outdoor,Natural,Cloudy,0
36555-9,36555,9,DL,1548.8,15801.31,Indoor,Synthetic,PartlyCloudy,0
36557-1,36557,1,S,2626.06,2626.06,Outdoor,Synthetic,Clear,4
36557-2,36557,2,S,1526.49,4152.55,Outdoor,Natural,Unknown,0
36557-3,36557,3,S,2556.78,6709.33,Outdoor,Synthetic,Cloudy,0
36559-1,36559,1,CB,3107.98,3107.98,Outdoor,Natural,Clear,0
36559-10,36559,10,CB,2606.02,23723.66,Unknown,Synthetic,PartlyCloudy,0
36559-11,36559,11,CB,2855.46,26579.12,Outdoor,Natural,Snow,0
36559-12,36559,12,CB,3167.19,29746.31,Outdoor,Natural,Rain,2
36559-13,36559,13,CB,3415.74,33162.05,Outdoor,Natural,Cloudy,0
36559-14,36559,14,CB,3020.86,36182.91,Outdoor,Natural,Clear,0
36559-15,36559,15,CB,3266.42,39449.33,Outdoor,Natural,Clear,0
36559-16,36559,16,CB,3405.9,42855.23,Outdoor,Synthetic,PartlyCloudy,0
36559-17,36559,17,CB,3207.16,46062.39,Outdoor,Natural,Cloudy,0
36559-18,36559,18,CB,2859.06,48921.45,Outdoor,Natural,Clear,0
36559-19,36559,19,CB,2325.44,51246.89,Outdoor,Natural,Clear,0
36559-2,36559,2,CB,2601.99,5709.97,Outdoor,Natural,Clear,0
36559-20,36559,20,CB,3340.76,54587.65,Outdoor,Natural,Clear,0
36559-21,36559,21,CB,2859.14,57446.79,Outdoor,Natural,Clear,0
36559-22,36559,22,CB,2909.98,60356.77,Outdoor,Natural,Clear,0
36559-23,36559,23,CB,2560.57,62917.34,Outdoor,Natural,PartlyCloudy,0
36559-24,36559,24,CB,2848.28,65765.62,Outdoor,Natural,Cloudy,0
36559-25,36559,25,CB,3320.37,69085.99,Indoor,Synthetic,Indoor,0
36559-26,36559,26,CB,2647.84,71733.83,Outdoor,Natural,PartlyCloudy,0
36559-3,36559,3,CB,2416.33,8126.3,Outdoor,Natural,Clear,0
36559-4,36559,4,CB,2567.81,10694.11,Outdoor,Natural,Clear,0
36559-5,36559,5,CB,2326.11,13020.22,Outdoor,Natural,Cloudy,0
36559-6,36559,6,CB,2500.45,15520.67,Outdoor,Natural,Clear,0
36559-7,36559,7,CB,2314.53,17835.2,Outdoor,Natural,Clear,0
36559-8,36559,8,CB,2820.0,20655.2,Indoor,Synthetic,Indoor,0
36559-9,36559,9,CB,462.44,21117.64,Indoor,Synthetic,Cloudy,0
36572-1,36572,1,CB,1905.42,1905.42,Unknown,Synthetic,Clear,0
36572-10,36572,10,CB,2243.63,24556.43,Unknown,Synthetic,Clear,0
36572-11,36572,11,CB,2389.31,26945.74,Outdoor,Natural,Clear,0
36572-12,36572,12,CB,2301.68,29247.42,Outdoor,Natural,Clear,0
36572-13,36572,13,CB,2634.4,31881.82,Unknown,Synthetic,Clear,0
36572-14,36572,14,CB,1940.22,33822.04,Outdoor,Natural,Unknown,0
36572-15,36572,15,CB,2345.07,36167.11,Unknown,Synthetic,PartlyCloudy,0
36572-16,36572,16,CB,2322.0,38489.11,Indoor,Synthetic,PartlyCloudy,0
36572-17,36572,17,CB,2984.6,41473.71,Outdoor,Synthetic,Cloudy,0
36572-18,36572,18,CB,2253.32,43727.03,Outdoor,Natural,Cloudy,0
36572-19,36572,19,CB,2635.0,46362.03,Unknown,Synthetic,PartlyCloudy,0
36572-2,36572,2,CB,2559.93,4465.35,Outdoor,Synthetic,Cloudy,0
36572-20,36572,20,CB,3031.24,49393.27,Outdoor,Synthetic,Clear,0
36572-21,36572,21,CB,2577.75,51971.02,Unknown,Synthetic,PartlyCloudy,0
36572-22,36572,22,CB,2836.91,54807.93,Unknown,Synthetic,PartlyCloudy,0
36572-23,36572,23,CB,2345.75,57153.68,Unknown,Natural,Unknown,0
36572-24,36572,24,CB,3065.92,60219.6,Unknown,Synthetic,Cloudy,0
36572-25,36572,25,CB,2999.06,63218.66,Outdoor,Natural,Cloudy,0
36572-26,36572,26,CB,3433.78,66652.44,Outdoor,Natural,Cloudy,0
36572-27,36572,27,CB,2368.74,69021.18000000001,Unknown,Synthetic,Clear,0
36572-28,36572,28,CB,2597.98,71619.16,Unknown,Synthetic,Clear,0
36572-29,36572,29,CB,2584.35,74203.51,Unknown,Synthetic,Cloudy,0
36572-3,36572,3,CB,2483.03,6948.38,Outdoor,Synthetic,Clear,0
36572-30,36572,30,CB,2830.76,77034.27,Outdoor,Synthetic,Cloudy,0
36572-31,36572,31,CB,509.35,77543.62,Outdoor,Natural,Clear,0
36572-32,36572,32,CB,1894.28,79437.9,Unknown,Synthetic,Rain,0
36572-4,36572,4,CB,1130.74,8079.12,Unknown,Synthetic,Clear,1
36572-5,36572,5,CB,3377.79,11456.91,Unknown,Synthetic,PartlyCloudy,0
36572-6,36572,6,CB,2532.16,13989.07,Unknown,Synthetic,PartlyCloudy,0
36572-7,36572,7,CB,2800.99,16790.06,Outdoor,Synthetic,Cloudy,0
36572-8,36572,8,CB,2921.34,19711.4,Unknown,Synthetic,PartlyCloudy,0
36572-9,36572,9,CB,2601.4,22312.8,Outdoor,Natural,Cloudy,0
36573-1,36573,1,TE,2267.33,2267.33,Indoor,Synthetic,Indoor,0
36573-10,36573,10,TE,2383.21,22105.48,Indoor,Natural,Unknown,0
36573-11,36573,11,TE,1439.0,23544.48,Indoor,Natural,Unknown,0
36573-12,36573,12,TE,2048.18,25592.66,Indoor,Natural,Unknown,0
36573-13,36573,13,TE,2871.16,28463.82,Indoor,Natural,Clear,0
36573-14,36573,14,TE,1544.82,30008.64,Outdoor,Synthetic,Clear,4
36573-15,36573,15,TE,604.44,30613.08,Indoor,Natural,Indoor,0
36573-16,36573,16,TE,950.91,31563.99,Indoor,Natural,Indoor,0
36573-17,36573,17,TE,941.75,32505.74,Outdoor,Natural,Clear,0
36573-18,36573,18,TE,826.6,33332.34,Indoor,Synthetic,Indoor,0
36573-19,36573,19,TE,1811.83,35144.17,Indoor,Natural,Clear,0
36573-2,36573,2,TE,2081.18,4348.51,Indoor,Natural,Indoor,0
36573-20,36573,20,TE,1098.2,36242.37,Indoor,Natural,Indoor,0
36573-21,36573,21,TE,681.73,36924.1,Outdoor,Natural,Clear,0
36573-22,36573,22,TE,1343.15,38267.25,Indoor,Natural,Clear,0
36573-23,36573,23,TE,984.16,39251.41,Unknown,Natural,PartlyCloudy,0
36573-24,36573,24,TE,1479.27,40730.68,Outdoor,Natural,Snow,0
36573-25,36573,25,TE,837.66,41568.34,Indoor,Natural,Clear,0
36573-26,36573,26,TE,689.17,42257.51,Indoor,Synthetic,Unknown,0
36573-27,36573,27,TE,1481.86,43739.37,Indoor,Natural,Clear,0
36573-3,36573,3,TE,2782.23,7130.74,Indoor,Natural,Indoor,0
36573-4,36573,4,TE,1533.03,8663.77,Outdoor,Natural,Rain,0
36573-5,36573,5,TE,2578.79,11242.56,Indoor,Natural,Unknown,0
36573-6,36573,6,TE,1392.97,12635.53,Outdoor,Natural,Rain,0
36573-7,36573,7,TE,2240.05,14875.58,Outdoor,Natural,Clear,0
36573-8,36573,8,TE,2985.65,17861.23,Outdoor,Natural,Unknown,0
36573-9,36573,9,TE,1861.04,19722.27,Unknown,Synthetic,Clear,0
36579-1,36579,1,S,3482.99,3482.99,Outdoor,Synthetic,Clear,0
36579-10,36579,10,S,3262.38,29333.26,Outdoor,Natural,Clear,0
36579-11,36579,11,S,2797.29,32130.55,Outdoor,Synthetic,PartlyCloudy,0
36579-12,36579,12,S,2506.18,34636.73,Outdoor,Synthetic,Cloudy,0
36579-13,36579,13,S,2989.21,37625.94,Outdoor,Natural,Clear,0
36579-14,36579,14,S,2973.05,40598.99,Outdoor,Natural,PartlyCloudy,0
36579-15,36579,15,S,3819.89,44418.88,Outdoor,Synthetic,Cloudy,0
36579-16,36579,16,S,2144.89,46563.77,Outdoor,Synthetic,Cloudy,0
36579-17,36579,17,S,3558.58,50122.35,Outdoor,Synthetic,Cloudy,0
36579-18,36579,18,S,3384.87,53507.22,Outdoor,Natural,Rain,0
36579-19,36579,19,S,3087.16,56594.38,Indoor,Synthetic,Indoor,0
36579-2,36579,2,S,2932.78,6415.77,Indoor,Synthetic,PartlyCloudy,0
36579-20,36579,20,S,3074.86,59669.24,Outdoor,Synthetic,Clear,0
36579-21,36579,21,S,3874.33,63543.57,Outdoor,Synthetic,PartlyCloudy,0
36579-22,36579,22,S,3160.0299999999997,66703.6,Outdoor,Synthetic,Cloudy,0
36579-23,36579,23,S,3835.45,70539.05,Outdoor,Natural,Clear,0
36579-24,36579,24,S,3005.73,73544.78,Outdoor,Synthetic,PartlyCloudy,0
36579-25,36579,25,S,3541.61,77086.39,Outdoor,Synthetic,Clear,0
36579-26,36579,26,S,2726.68,79813.06999999999,Outdoor,Natural,Clear,0
36579-27,36579,27,S,2671.29,82484.36,Outdoor,Synthetic,PartlyCloudy,0
36579-28,36579,28,S,3444.19,85928.55,Outdoor,Synthetic,Cloudy,0
36579-29,36579,29,S,2487.36,88415.91,Outdoor,Natural,PartlyCloudy,0
36579-3,36579,3,S,3018.33,9434.1,Outdoor,Synthetic,Clear,0
36579-30,36579,30,S,2455.67,90871.58,Outdoor,Natural,Cloudy,0
36579-31,36579,31,S,3209.44,94081.02,Outdoor,Synthetic,Clear,0
36579-32,36579,32,S,1396.46,95477.48,Outdoor,Synthetic,Clear,0
36579-4,36579,4,S,2597.85,12031.95,Outdoor,Synthetic,Clear,0
36579-5,36579,5,S,2983.42,15015.37,Outdoor,Natural,Clear,0
36579-6,36579,6,S,3245.89,18261.26,Outdoor,Synthetic,Cloudy,0
36579-7,36579,7,S,2614.09,20875.35,Outdoor,Synthetic,Cloudy,0
36579-8,36579,8,S,2869.83,23745.18,Outdoor,Synthetic,Rain,0
36579-9,36579,9,S,2325.7,26070.88,Outdoor,Natural,PartlyCloudy,0
36591-1,36591,1,WR,1729.77,1729.77,Unknown,Synthetic,Clear,0
36591-2,36591,2,WR,1549.44,3279.21,Outdoor,Natural,PartlyCloudy,0
36591-3,36591,3,WR,2021.99,5301.2,Outdoor,Natural,Unknown,0
36591-4,36591,4,WR,2558.64,7859.84,Outdoor,Synthetic,Clear,0
36591-5,36591,5,WR,1646.89,9506.73,Outdoor,Natural,Cloudy,0
36591-6,36591,6,WR,1700.69,11207.42,Outdoor,Natural,Rain,0
36591-7,36591,7,WR,1433.68,12641.1,Indoor,Synthetic,Cloudy,0
