GameID,GameDist,CumulativeDist
44203-11,2987.08,30951.72
44203-12,2815.88,33767.6
44203-13,3258.94,37026.54
44203-14,3078.56,40105.1
44203-15,2400.01,42505.11
44203-16,2752.28,45257.39
44203-17,3203.55,48460.94
44203-18,1522.86,49983.8
44203-19,2369.84,52353.64
44203-20,2791.59,55145.23
44203-21,2202.42,57347.65
44203-22,2452.79,59800.44
44203-23,1911.55,61711.99
44203-24,2303.41,64015.4
44203-25,2280.91,66296.31
44203-26,2858.83,69155.14
44203-27,488.74,69643.88
44203-28,2427.93,72071.81
44203-29,2221.79,74293.6
44203-30,3810.27,78103.87
44203-31,2840.04,80943.91
44203-32,2085.6,83029.51
44411-1,1595.01,1595.01
44411-2,1964.9,3559.91
44411-3,1794.55,5354.46
44411-4,1300.47,6654.93
44411-5,1830.02,8484.95
44411-6,2931.15,11416.1
44411-7,1932.22,13348.32
44411-8,2151.71,15500.03
44411-9,2115.09,17615.120000000003
44411-10,1496.72,19111.84
44411-11,1545.42,20657.260000000002
44411-12,1008.68,21665.940000000002
44411-13,1203.88,22869.82
44411-14,1344.09,24213.91
44411-15,2150.07,26363.980000000003
44411-16,1403.06,27767.04
44411-17,1418.77,29185.81
44411-18,1806.55,30992.36
44411-19,1603.16,32595.52
44411-20,1786.78,34382.3
44411-21,2033.3700000000001,36415.67
44411-22,1815.73,38231.4
44411-23,1661.24,39892.64
44411-24,1773.66,41666.3
44411-25,1848.22,43514.520000000004
44411-26,1329.51,44844.03
44418-1,1202.54,1202.54
44418-2,1404.2,2606.74
44418-3,1583.34,4190.08
44418-4,1601.54,5791.62
44418-5,2236.16,8027.78
44418-6,1716.73,9744.51
44418-7,1387.19,11131.7
44418-8,1759.64,12891.34
44418-9,1446.16,14337.5
44418-10,1967.08,16304.58
44418-11,1737.25,18041.83
44418-12,1568.75,19610.58
44418-13,1409.42,21020.0
44418-14,1744.08,22764.08
44418-15,1188.39,23952.47
44418-16,1437.0,25389.47
44418-17,1561.04,26950.51
44418-18,1525.7,28476.21
44418-19,1636.72,30112.93
44418-20,1759.8600000000001,31872.79
44418-21,1255.72,33128.51
44418-22,1306.6200000000001,34435.13
44418-23,1378.23,35813.36
44418-24,1462.9,37276.26
44421-1,1502.57,1502.57
44421-2,1168.01,2670.58
44421-3,1105.69,3776.27
44421-4,1602.17,5378.4400000000005
44421-5,1261.09,6639.53
44421-6,1067.38,7706.91
44421-7,1450.28,9157.19
44421-8,1633.42,10790.61
44421-9,1817.97,12608.58
44421-10,1532.33,14140.91
44421-11,824.76,14965.67
44421-12,1263.66,16229.33
44421-13,753.41,16982.74
44421-14,816.23,17798.97
44421-15,834.13,18633.1
44421-16,793.03,19426.13
44421-17,1323.58,20749.71
44421-18,1435.05,22184.76
44421-19,1184.66,23369.42
44421-20,946.1,24315.52
44421-21,957.04,25272.56
44421-22,947.76,26220.32
44421-23,1147.2,27367.52
44421-24,1511.58,28879.1
44421-25,708.86,29587.96
44423-1,3023.2200000000003,3023.2200000000003
44423-2,3108.5,6131.72
44423-3,2735.35,8867.07
44423-4,3036.8,11903.87
44423-5,3498.1,15401.970000000001
44423-6,1205.75,16607.72
44423-7,2843.63,19451.35
44423-8,2807.3,22258.65
44423-9,2454.82,24713.47
44423-10,226.92,24940.39
44423-11,2669.61,27610.0
44423-12,3417.95,31027.95
44423-13,1291.69,32319.64
44423-14,3859.09,36178.73
44423-15,3038.9700000000003,39217.700000000004
44423-16,2388.13,41605.83
44423-17,2384.97,43990.8
44424-1,1221.32,1221.32
44424-2,1562.51,2783.83
44424-3,2001.96,4785.79
44424-4,706.0,5491.79
44424-5,1246.13,6737.92
44424-6,2906.54,9644.46
44424-7,2763.76,12408.220000000001
44424-8,2877.15,15285.37
44424-9,3381.16,18666.53
44424-10,3562.7400000000002,22229.27
44424-11,3317.38,25546.65
44424-12,3256.13,28802.78
44424-13,2501.43,31304.21
44424-14,2682.42,33986.63
44424-15,3646.67,37633.3
44424-16,2387.7200000000003,40021.020000000004
44424-17,4379.34,44400.36
44424-18,3166.33,47566.69
44424-19,2449.26,50015.95
44424-20,2883.5,52899.45
44424-21,3095.1800000000003,55994.630000000005
44424-22,2657.56,58652.19
44424-23,3427.95,62080.14
44424-24,2410.07,64490.21
44424-25,3595.78,68085.99
44424-26,3111.5,71197.49
44424-27,2332.9,73530.39
44424-28,3263.5,76793.89
44424-29,2812.98,79606.87
44424-30,2823.5099999999998,82430.38
44424-31,2170.4300000000003,84600.81
44433-1,1295.57,1295.57
44433-2,1833.54,3129.1099999999997
44433-3,2386.85,5515.96
44433-4,1922.55,7438.51
44433-5,1796.05,9234.56
44433-6,2134.02,11368.58
44433-7,1689.66,13058.24
44433-8,2188.09,15246.33
44433-9,1860.73,17107.06
44433-10,1862.5,18969.56
44433-11,1830.6200000000001,20800.18
44433-12,1447.38,22247.56
44433-13,1890.15,24137.71
44433-14,1188.5,25326.21
44433-15,1422.44,26748.65
44433-16,1405.88,28154.53
44433-17,1726.38,29880.91
44433-18,1296.71,31177.62
44433-19,1420.56,32598.18
44433-20,1432.51,34030.69
44433-21,1506.96,35537.65
44433-22,1781.04,37318.69
44433-23,1513.22,38831.91
44433-24,1995.28,40827.19
44433-25,1761.71,42588.9
44433-26,1604.19,44193.090000000004
44433-27,1283.49,45476.58
44433-28,1391.33,46867.91
44433-29,1425.52,48293.43
44433-30,1949.25,50242.68
44433-31,1391.33,51634.01
44434-1,1427.78,1427.78
44434-2,1803.71,3231.49
44434-3,1582.31,4813.8
44434-4,1454.6200000000001,6268.42
44434-5,1243.05,7511.47
44434-6,1321.13,8832.6
44434-7,1537.22,10369.82
44434-8,2331.9900000000002,12701.810000000001
44434-9,1306.42,14008.23
44434-10,815.38,14823.61
44434-11,1080.2,15903.810000000001
44434-12,2530.06,18433.87
44434-13,2139.05,20572.920000000002
44434-14,1645.7,22218.62
44434-15,2576.07,24794.690000000002
44434-16,1431.1200000000001,26225.81
44434-17,1688.14,27913.95
44434-18,1439.61,29353.56
44434-19,2039.1,31392.66
44434-20,1898.79,33291.45
44434-21,1735.42,35026.87
44434-22,1756.87,36783.74
44434-23,991.1899999999999,37774.93
44434-24,1412.1,39187.03
44440-1,2728.51,2728.51
44440-2,2227.95,4956.46
44440-3,2857.31,7813.77
44440-4,2618.9,10432.67
44440-5,2830.45,13263.119999999999
44440-6,2239.82,15502.94
44440-7,2890.05,18392.99
44440-8,2901.43,21294.42
44440-9,2751.92,24046.34
44440-10,2454.65,26500.99
44440-11,2907.42,29408.41
44440-12,2934.18,32342.59
44440-13,3349.98,35692.57
44440-14,2925.6,38618.17
44440-15,3762.33,42380.5
44440-16,2698.34,45078.84
44440-17,2947.0,48025.84
44440-18,3161.9500000000003,51187.79
44440-19,3159.06,54346.85
44440-20,3863.26,58210.11
44440-21,2947.39,61157.5
44440-22,3565.9700000000003,64723.47
44440-23,2954.43,67677.9
44440-24,2964.18,70642.08
44440-25,2915.76,73557.84
44440-26,2166.59,75724.43000000001
44440-27,3275.88,79000.31
44440-28,3262.68,82262.99
44444-1,1812.63,1812.63
44444-2,2337.07,4149.700000000001
44444-3,2504.34,6654.040000000001
44444-4,2099.08,8753.12
44444-5,1180.27,9933.39
44444-6,2583.24,12516.630000000001
44444-7,1355.49,13872.12
44444-8,2223.38,16095.5
44444-9,1750.3600000000001,17845.86
44444-10,1559.36,19405.22
44444-11,1696.21,21101.43
44444-12,1990.02,23091.45
44444-13,1979.99,25071.44
44444-14,1177.6,26249.04
44444-15,1344.51,27593.55
44444-16,2213.22,29806.77
44444-17,2001.22,31807.989999999998
44444-18,1409.87,33217.86
44444-19,1463.33,34681.19
44444-20,1247.77,35928.96
44444-21,1299.2,37228.159999999996
44444-22,1698.18,38926.34
44444-23,2036.48,40962.82
44444-24,1579.95,42542.77
44444-25,886.54,43429.31
44444-26,1049.77,44479.08
44444-27,1637.21,46116.29
44444-28,2006.33,48122.62
44444-29,1662.3700000000001,49784.99
44449-1,3122.32,3122.32
44449-2,2834.27,5956.59
44449-3,2032.15,7988.74
44449-4,2747.9,10736.64
44449-5,3031.0,13767.64
44449-6,3226.13,16993.77
44449-7,2395.23,19389.0
44449-8,2275.4900000000002,21664.49
44449-9,2557.05,24221.54
44449-10,2862.13,27083.670000000002
44449-11,2664.25,29747.920000000002
44449-12,2411.9,32159.82
44449-13,1866.15,34025.97
44449-14,3283.35,37309.32
44449-15,2045.46,39354.78
44449-16,2740.03,42094.81
44449-17,2971.7,45066.51
44449-18,2511.33,47577.840000000004
44449-19,3218.02,50795.86
44449-20,3037.76,53833.62
44449-21,2680.75,56514.37
44449-22,2637.01,59151.380000000005
44449-23,2165.85,61317.23
44449-24,2902.53,64219.76
44449-25,2400.52,66620.28
44449-26,2461.08,69081.36
44449-27,2438.5099999999998,71519.87
44449-28,2517.6,74037.47
44449-29,2807.48,76844.95
44449-30,3259.59,80104.54000000001
44449-31,3014.7,83119.24
44449-32,1871.58,84990.82
44451-1,1592.72,1592.72
44451-2,797.03,2389.75
44451-3,1998.52,4388.27
44451-4,814.95,5203.22
44451-5,1564.99,6768.21
44451-6,834.19,7602.4
44451-7,1063.3,8665.7
44451-8,1221.18,9886.880000000001
44451-9,64.39,9951.27
44451-10,808.9100000000001,10760.18
44451-11,1316.61,12076.79
44451-12,1335.72,13412.51
44451-13,1259.03,14671.54
44451-14,1527.54,16199.08
44451-15,1198.47,17397.55
44451-16,1484.14,18881.69
44451-17,1111.66,19993.35
44451-18,1470.8600000000001,21464.21
44451-19,1055.7,22519.91
44451-20,1712.02,24231.93
44451-21,889.25,25121.18
44451-22,1211.94,26333.12
44451-23,1119.73,27452.85
44451-24,1574.92,29027.77
44451-25,1258.52,30286.29
44451-26,1335.19,31621.48
44451-27,1462.13,33083.61
44451-28,1339.17,34422.78
44451-29,1424.66,35847.44
44451-30,1293.88,37141.32
44451-31,926.0,38067.32
44454-1,2161.57,2161.57
44454-2,2310.03,4471.6
44454-3,2556.92,7028.52
44454-4,1632.82,8661.34
44454-5,1721.78,10383.12
44454-6,2217.4900000000002,12600.61
44454-7,2204.92,14805.53
44454-8,1964.23,16769.760000000002
44454-9,2085.38,18855.14
44454-10,2547.84,21402.98
44454-11,1865.3700000000001,23268.350000000002
44454-12,1591.94,24860.29
44454-13,1387.54,26247.83
44454-14,2205.76,28453.59
44454-15,2206.7200000000003,30660.31
44454-16,1836.1200000000001,32496.43
44454-17,2276.43,34772.86
44454-18,1918.08,36690.94
44454-19,2443.3,39134.240000000005
44454-20,1564.61,40698.85
44454-21,2462.81,43161.66
44454-22,1652.86,44814.520000000004
44459-1,2686.2200000000003,2686.2200000000003
44459-2,243.86,2930.0800000000004
44459-3,1683.06,4613.14
44459-4,1393.17,6006.31
44459-5,1023.86,7030.17
44459-6,917.63,7947.8
44459-7,2272.14,10219.94
44459-8,910.28,11130.220000000001
44459-9,647.52,11777.74
44459-10,2096.18,13873.92
44459-11,2028.51,15902.43
44459-12,1171.13,17073.56
44459-13,2180.41,19253.97
44459-14,2226.75,21480.72
44459-15,2728.43,24209.15
44459-16,1909.49,26118.64
44463-1,1135.56,1135.56
44463-2,1952.67,3088.23
44463-3,2069.76,5157.99
44463-4,1954.85,7112.84
44463-5,4286.93,11399.77
44463-6,2863.5,14263.27
44463-7,2694.95,16958.22
44463-8,2975.8,19934.02
44463-9,2699.61,22633.63
44463-10,3959.26,26592.89
44463-11,3820.96,30413.850000000002
44463-12,2793.96,33207.81
44463-13,2606.09,35813.9
44463-14,1258.22,37072.12
44463-15,3401.5,40473.62
44463-16,3496.47,43970.090000000004
44463-17,1779.32,45749.41
44463-18,1933.3400000000001,47682.75
44463-19,2860.1,50542.85
44463-20,2778.59,53321.44
44463-21,2403.7,55725.14
44463-22,2330.47,58055.61
44463-23,1878.99,59934.6
44463-24,1972.06,61906.66
44463-25,1463.79,63370.45
44463-26,1533.3500000000001,64903.8
44463-27,2666.59,67570.39
44463-28,2655.65,70226.04
44463-29,2634.36,72860.4
44463-30,2216.64,75077.04
44463-31,2962.0,78039.04
44463-32,1938.18,79977.22
44480-1,1890.2,1890.2
44480-2,1944.01,3834.21
44480-3,1595.72,5429.93
44480-4,1475.55,6905.48
44480-5,1771.41,8676.89
44480-6,1705.6100000000001,10382.5
44480-7,1690.81,12073.31
44480-8,1927.1200000000001,14000.43
44480-9,1385.07,15385.5
44480-10,1379.28,16764.78
44480-11,1672.28,18437.06
44480-12,1539.3500000000001,19976.41
44480-13,1340.8700000000001,21317.28
44480-14,1111.97,22429.25
44480-15,1450.09,23879.34
44480-16,1822.77,25702.11
44480-17,1591.15,27293.260000000002
44480-18,1431.69,28724.95
44480-19,974.15,29699.100000000002
44480-20,1918.03,31617.13
44480-21,1624.55,33241.68
44480-22,1814.58,35056.26
44480-23,1462.66,36518.92
44480-24,1538.8,38057.72
44480-25,1540.54,39598.26
44480-26,1376.88,40975.14
44480-27,1337.85,42312.99
44480-28,1824.59,44137.58
44480-29,1402.06,45539.64
44480-30,1205.41,46745.05
44480-31,1859.3600000000001,48604.41
44480-32,1581.56,50185.97
44482-1,417.66,417.66
44482-2,929.29,1346.95
44482-3,809.48,2156.4300000000003
44482-4,972.48,3128.91
44482-5,580.5600000000001,3709.4700000000003
44482-6,860.18,4569.65
44482-7,1045.69,5615.34
44482-8,1096.22,6711.56
44482-9,1317.09,8028.65
44482-10,693.42,8722.07
44482-11,876.41,9598.48
44482-12,1065.7,10664.18
44482-13,1033.39,11697.57
44482-14,973.24,12670.81
44482-15,842.0,13512.81
44482-16,888.5600000000001,14401.37
44482-17,567.1800000000001,14968.550000000001
44482-18,1123.33,16091.880000000001
44482-19,1265.51,17357.39
44482-20,652.4,18009.79
44485-1,2312.86,2312.86
44485-2,2383.08,4695.9400000000005
44485-3,2463.65,7159.59
44485-4,2224.69,9384.28
44485-5,1971.57,11355.85
44485-6,1726.26,13082.11
44485-7,2070.81,15152.92
44485-8,1953.3200000000002,17106.24
44485-9,2179.03,19285.27
44485-10,2065.65,21350.920000000002
44485-11,2318.82,23669.74
44485-12,2024.55,25694.29
44485-13,1479.78,27174.07
44485-14,1574.07,28748.14
44485-15,1427.8799999999999,30176.02
44485-16,1731.05,31907.07
44485-17,2095.32,34002.39
44485-18,1932.21,35934.6
44485-19,1784.1200000000001,37718.72
44485-20,2344.58,40063.3
44485-21,1757.06,41820.36
44485-22,2168.01,43988.37
44485-23,2038.79,46027.16
44485-24,1439.4,47466.56
44485-25,1566.34,49032.9
44485-26,1953.49,50986.39
44485-27,2165.36,53151.75
44485-28,2581.28,55733.03
44485-29,1864.13,57597.16
44485-30,1055.3799999999999,58652.54
44485-31,2579.38,61231.92
44485-32,1655.75,62887.67
44489-1,2242.53,2242.53
44489-2,2514.13,4756.66
44489-3,3307.94,8064.6
44489-4,2545.37,10609.970000000001
44489-5,2960.25,13570.220000000001
44489-6,2736.49,16306.71
44489-7,2687.18,18993.89
44489-8,3200.0,22193.89
44489-9,4630.62,26824.510000000002
44489-10,2887.77,29712.28
44489-11,1054.3600000000001,30766.64
44489-12,3905.55,34672.19
44489-13,3623.93,38296.12
44489-14,2295.8,40591.92
44489-15,2664.53,43256.45
44489-16,2731.46,45987.91
44489-17,529.63,46517.54
44489-18,2437.76,48955.3
44489-19,2303.85,51259.15
44489-20,2785.43,54044.58
44489-21,2891.71,56936.29
44489-22,2605.52,59541.81
44491-1,729.63,729.63
44491-2,731.91,1461.54
44491-3,1146.11,2607.6499999999996
44491-4,995.44,3603.09
44491-5,782.53,4385.62
44491-6,790.3,5175.92
44491-7,802.51,5978.43
44491-8,1017.97,6996.4
44491-9,731.97,7728.37
44491-10,804.47,8532.84
44491-11,614.23,9147.07
44491-12,657.34,9804.41
44491-13,1050.31,10854.72
44491-14,908.15,11762.869999999999
44491-15,639.34,12402.21
44491-16,655.33,13057.539999999999
44491-17,789.49,13847.03
44491-18,484.58,14331.61
44491-19,742.02,15073.63
44491-20,622.58,15696.21
44491-21,402.33,16098.539999999999
44491-22,614.74,16713.28
44491-23,580.65,17293.93
44491-24,416.3,17710.23
44491-25,806.64,18516.87
44491-26,1117.69,19634.56
44491-27,1151.88,20786.44
44491-28,725.44,21511.88
44491-29,793.04,22304.92
44491-30,727.0,23031.92
44491-31,712.25,23744.17
44491-32,640.88,24385.05
44492-1,909.72,909.72
44492-2,640.71,1550.43
44492-3,1996.47,3546.9
44492-4,101.08000000000001,3647.98
44492-5,577.96,4225.9400000000005
44492-6,1331.78,5557.72
44492-7,949.09,6506.81
44492-8,168.22,6675.030000000001
44492-9,87.98,6763.01
44492-10,112.19,6875.200000000001
44506-1,3071.79,3071.79
44506-2,3270.83,6342.62
44506-3,2626.57,8969.19
44506-4,2555.64,11524.83
44506-5,2998.68,14523.51
44506-6,1877.73,16401.239999999998
44506-7,2502.66,18903.9
44506-8,1335.76,20239.66
44506-9,3038.85,23278.51
44506-10,1475.42,24753.93
44506-11,854.2900000000001,25608.22
44506-12,1256.01,26864.23
44506-13,1300.27,28164.5
44506-14,1702.31,29866.809999999998
44506-15,1625.1,31491.91
44511-1,2882.68,2882.68
44511-2,1413.18,4295.86
44511-3,2303.96,6599.82
44511-4,2409.3,9009.119999999999
44511-5,1611.96,10621.08
44511-6,1094.09,11715.17
44511-7,1900.2,13615.369999999999
44511-8,1498.96,15114.33
44511-9,1336.46,16450.79
44511-10,1081.3600000000001,17532.15
44511-11,996.99,18529.14
44511-12,1123.49,19652.63
44511-13,1580.78,21233.41
44511-14,1281.76,22515.17
44511-15,2493.1,25008.27
44511-16,1730.99,26739.26
44511-17,1434.25,28173.51
44511-18,1612.12,29785.63
44511-19,1559.92,31345.55
44511-20,2022.83,33368.38
44511-21,2282.73,35651.11
44511-22,1808.39,37459.5
44517-1,1642.37,1642.37
44517-2,1961.13,3603.5
44517-3,2044.15,5647.65
44517-4,1736.6,7384.25
44517-5,2049.17,9433.42
44517-6,2503.65,11937.07
44517-7,2165.96,14103.03
44517-8,2155.85,16258.880000000001
44517-9,2273.75,18532.63
44517-10,2722.99,21255.62
44517-11,1939.48,23195.1
44517-12,1868.82,25063.92
44517-13,1649.83,26713.75
44517-14,2156.4900000000002,28870.239999999998
44517-15,2004.65,30874.89
44517-16,2059.5,32934.39
44517-17,2730.69,35665.08
44517-18,2347.38,38012.46
44517-19,2829.35,40841.81
44517-20,2348.5,43190.31
44517-21,1837.6200000000001,45027.93
44517-22,2014.3,47042.23
44517-23,1895.76,48937.99
44517-24,2075.83,51013.82
44517-25,1700.94,52714.76
44517-26,1599.92,54314.68
44517-27,1591.53,55906.21
44517-28,2289.7200000000003,58195.93
44517-29,2107.89,60303.82
44517-30,1244.51,61548.33
44517-31,2223.86,63772.19
44517-32,1695.43,65467.62
44527-1,2671.31,2671.31
44527-2,2637.69,5309.0
44527-3,2349.19,7658.1900000000005
44527-4,2232.72,9890.91
44527-5,2984.13,12875.04
44527-6,2546.51,15421.55
44527-7,1789.86,17211.41
44527-8,2476.52,19687.93
44527-9,2248.07,21936.0
44527-10,2190.03,24126.03
44527-11,2143.11,26269.14
44527-12,2282.77,28551.91
44527-13,2506.08,31057.99
44527-14,2790.86,33848.85
44527-15,2303.74,36152.590000000004
44527-16,1651.83,37804.42
44527-17,1941.26,39745.68
44527-18,1772.99,41518.67
44527-19,1595.71,43114.38
44527-20,1358.8600000000001,44473.24
44527-21,1455.95,45929.19
44527-22,1591.76,47520.95
44527-23,2318.09,49839.04
44527-24,1235.37,51074.41
44527-25,2282.28,53356.69
44527-26,2070.5,55427.19
44527-27,1787.77,57214.96
44527-28,725.2,57940.16
44527-29,795.16,58735.32
44527-30,2088.09,60823.41
44527-31,1947.47,62770.880000000005
44542-1,2636.7,2636.7
44542-2,1302.9,3939.6
44542-3,1319.07,5258.67
44542-4,2033.03,7291.7
44542-5,1979.57,9271.27
44542-6,1860.77,11132.039999999999
44542-7,3080.91,14212.95
44542-8,2816.81,17029.76
44542-9,2996.07,20025.83
44542-10,2776.4,22802.23
44542-11,2203.23,25005.46
44542-12,3008.29,28013.75
44542-13,1047.02,29060.77
44542-14,1266.83,30327.6
44542-15,154.45,30482.05
44542-16,383.37,30865.42
44546-1,802.32,802.32
44546-2,155.91,958.23
44546-3,75.19000000000001,1033.42
44546-4,81.6,1115.02
44546-5,54.85,1169.8700000000001
44546-6,447.68,1617.5500000000002
44546-7,62.22,1679.77
44546-8,36.09,1715.8600000000001
44546-9,43.55,1759.41
44546-10,96.96000000000001,1856.3700000000001
44546-11,1608.53,3464.9
44546-12,1623.79,5088.6900000000005
44546-13,1924.58,7013.27
44546-14,1901.98,8915.25
44546-15,1385.13,10300.380000000001
44546-16,1976.98,12277.36
44546-17,1857.9,14135.26
44546-18,2092.82,16228.08
44546-19,1741.6100000000001,17969.690000000002
44546-20,1752.95,19722.64
44546-21,1399.71,21122.350000000002
44546-22,2185.17,23307.52
44546-23,2358.8,25666.32
44546-24,1898.04,27564.36
44546-25,1332.58,28896.940000000002
44546-26,1584.54,30481.48
44546-27,2047.3600000000001,32528.84
44546-28,1671.28,34200.12
44546-29,1860.3,36060.42
44546-30,1849.98,37910.4
44546-31,1890.85,39801.25
44548-1,1704.0,1704.0
44548-2,2464.93,4168.93
44548-3,2456.75,6625.68
44548-4,2071.2400000000002,8696.92
44548-5,1437.18,10134.1
44548-6,3126.64,13260.74
44548-7,1468.51,14729.25
44548-8,1800.12,16529.37
44548-9,1900.2,18429.57
44548-10,1521.14,19950.71
44548-11,1588.14,21538.85
44548-12,1498.44,23037.29
44548-13,2441.04,25478.33
44548-14,1778.83,27257.16
44548-15,2109.61,29366.77
44548-16,2612.48,31979.25
44548-17,1488.04,33467.29
44548-18,1775.6000000000001,35242.89
44548-19,1568.94,36811.83
44548-20,1125.52,37937.35
44548-21,2437.35,40374.7
44548-22,1403.6,41778.3
44548-23,1501.68,43279.98
44548-24,1240.6,44520.58
44548-25,1842.4,46362.98
44548-26,1057.04,47420.02
44548-27,1257.06,48677.08
44548-28,1204.64,49881.72
44548-29,2353.48,52235.2
44548-30,1079.75,53314.95
44548-31,1834.79,55149.74
44548-32,1430.74,56580.48
44569-1,1810.54,1810.54
44569-2,1082.44,2892.98
44569-3,1895.12,4788.1
44569-4,1530.28,6318.38
44569-5,1821.88,8140.26
44569-6,1961.46,10101.72
44569-7,1154.92,11256.64
44569-8,1969.27,13225.91
44569-9,2021.67,15247.58
44569-10,1946.53,17194.11
44569-11,1967.03,19161.14
44569-12,741.47,19902.61
44569-13,2920.23,22822.84
44569-14,2275.61,25098.45
44569-15,1799.33,26897.78
44569-16,2897.89,29795.67
44569-17,1577.06,31372.73
44569-18,1940.01,33312.74
44569-19,1805.1,35117.84
44569-20,2086.04,37203.88
44569-21,1410.95,38614.83
44569-22,1838.8,40453.63
44569-23,2625.93,43079.56
44569-24,2315.97,45395.53
44569-25,1497.65,46893.18
44569-26,1731.07,48624.25
44569-27,1747.69,50371.94
44569-28,2155.31,52527.25
44614-1,2153.33,2153.33
44614-2,1987.96,4141.29
44614-3,2681.72,6823.01
44614-4,2401.92,9224.93
44614-5,1348.0,10572.93
44614-6,1495.46,12068.39
44614-7,1251.99,13320.38
44614-8,1434.8,14755.18
44614-9,1901.31,16656.489999999998
44614-10,901.23,17557.72
44614-11,2387.97,19945.69
44614-12,2659.74,22605.43
44614-13,2280.72,24886.149999999998
44614-14,1922.58,26808.73
44614-15,1622.69,28431.42
44614-16,2489.14,30920.559999999998
44614-17,3024.34,33944.9
44614-18,1745.43,35690.33
44614-19,1169.49,36859.82
44614-20,1442.67,38302.49
44614-21,1444.65,39747.14
44614-22,1851.54,41598.68
44614-23,890.99,42489.67
44614-24,936.79,43426.46
44614-25,752.98,44179.44
44614-26,1318.34,45497.78
44614-27,768.78,46266.56
44614-28,810.5,47077.06
44614-29,503.09000000000003,47580.15
44614-30,1057.43,48637.58
44614-31,977.48,49615.06
44618-1,270.33,270.33
44618-2,921.39,1191.72
44618-3,108.6,1300.32
44618-4,769.6,2069.92
44629-1,652.78,652.78
44629-2,1094.58,1747.36
44629-3,357.15,2104.5099999999998
44629-4,196.62,2301.13
44629-5,297.76,2598.89
44629-6,1078.57,3677.46
44629-7,980.0600000000001,4657.5199999999995
44629-8,642.72,5300.24
44629-9,1115.66,6415.9
44629-10,1058.02,7473.92
44629-11,324.53,7798.45
44629-12,398.35,8196.8
44629-13,1524.87,9721.67
44629-14,1245.1499999999999,10966.82
44629-15,1432.84,12399.66
44629-16,1423.1,13822.76
44629-17,1730.5,15553.26
44629-18,1599.08,17152.34
44629-19,1750.7,18903.04
44629-20,1904.69,20807.73
44629-21,1350.6,22158.329999999998
44629-22,1423.19,23581.52
44629-23,738.21,24319.73
44629-24,1101.9,25421.63
44629-25,1001.8000000000001,26423.43
44629-26,1083.58,27507.01
44629-27,1096.74,28603.75
44629-28,970.4,29574.15
44629-29,598.92,30173.07
44629-30,1169.58,31342.65
44629-31,719.58,32062.23
44647-1,2598.71,2598.71
44647-2,1727.37,4326.08
44647-3,2019.09,6345.17
44647-4,2446.92,8792.09
44647-5,2386.8,11178.89
44647-6,1233.81,12412.7
44647-7,1501.8799999999999,13914.58
44647-8,1842.15,15756.73
44647-9,4782.55,20539.28
44647-10,1540.77,22080.05
44647-11,2287.86,24367.91
44647-12,2656.37,27024.28
44647-13,3915.4900000000002,30939.77
44647-14,3556.08,34495.85
44647-15,1978.93,36474.78
44647-16,1960.46,38435.24
44647-17,4005.58,42440.82
44647-18,2021.91,44462.73
44647-19,1025.11,45487.840000000004
44647-20,1286.92,46774.76
44647-21,1573.21,48347.97
44647-22,2932.02,51279.99
44647-23,1476.79,52756.78
44647-24,1887.7,54644.48
44647-25,1939.67,56584.15
44647-26,1392.45,57976.6
44647-27,1273.75,59250.35
44647-28,1538.78,60789.13
44647-29,1737.42,62526.55
44647-30,1803.16,64329.71
44647-31,1322.63,65652.34
44647-32,1658.1100000000001,67310.45
44799-1,1368.83,1368.83
44799-2,1522.63,2891.46
44799-3,1236.17,4127.63
44799-4,1363.84,5491.47
44799-5,843.33,6334.8
44799-6,949.13,7283.93
44799-7,1421.95,8705.880000000001
44799-8,1225.99,9931.87
44799-9,1104.0,11035.87
44799-10,1238.1,12273.97
44799-11,1834.6200000000001,14108.59
44799-12,1755.23,15863.82
44799-13,1774.3300000000002,17638.15
44799-14,1192.67,18830.82
44799-15,1046.25,19877.07
44799-16,1437.79,21314.86
44799-17,1311.23,22626.09
44799-18,1471.31,24097.4
44799-19,2073.2200000000003,26170.620000000003
44799-20,1176.68,27347.3
44799-21,1187.41,28534.71
44799-22,1377.3500000000001,29912.06
44799-23,816.9,30728.960000000003
44799-24,1229.13,31958.09
44799-25,766.96,32725.050000000003
44799-26,1036.71,33761.76
44799-27,1546.47,35308.23
44799-28,962.19,36270.42
44799-29,933.36,37203.78
44799-30,405.47,37609.25
44799-31,1011.9100000000001,38621.16
44806-1,1626.05,1626.05
44806-2,1789.4099999999999,3415.46
44806-3,2384.83,5800.29
44806-4,2097.09,7897.38
44806-5,1256.26,9153.64
44806-6,2877.63,12031.27
44806-7,1893.4,13924.67
44806-8,2308.26,16232.93
44806-9,2192.01,18424.940000000002
44806-10,1986.3300000000002,20411.27
44806-11,2227.2000000000003,22638.47
44806-12,1278.93,23917.4
44806-13,1351.98,25269.38
44806-14,1150.37,26419.75
44806-15,1672.07,28091.82
44806-16,2212.92,30304.74
44806-17,1633.16,31937.9
44806-18,3185.9700000000003,35123.87
44806-19,2378.45,37502.32
44806-20,693.34,38195.66
44806-21,1812.88,40008.54
44806-22,1638.9,41647.44
44806-23,1268.09,42915.53
44806-24,1028.49,43944.020000000004
44806-25,1476.96,45420.98
44806-26,1339.25,46760.23
44806-27,1570.43,48330.66
44806-28,1293.48,49624.14
